NAME,SYSBRANCHID,SYSWAREHOUSEID,NAME,SYSBRANCHID,TRANDATE,TRANNO,GRANDTOTAL,CASH,TOTALPAYBYCASH,TOTALPAYBYCHEQUE,TOTALPAYBYCREDITCARD,TOTALPAYBYCASHCARD,TOTALPAYBYTRANFER,TOTALWITHHOLDINGTAX,TOTALCASHDISCOUNT,DEPOSITDISCOUNT,TOTAL,TOTALVAT,FCANCEL,SYSWAREHOUSEID,FCREDITOR,FINCOME,FSTOCKMAIN,SYSSALEID,SYSPERSONID,CC_CHEQUEDATE,CF_TRANDATE,COMPANY_NAME
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 07:20:30,OSVS6908001952,154.0000,200.0000,154.0000,0,0,0,0,0,0,0,145.2300,8.7700,0,0,0,1,-1,29,600000000000009,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 07:18:40,OSVS6908001951,63.0000,100.0000,63.0000,0,0,0,0,0,0,0,58.8800,4.1200,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 07:17:20,OSVS6908001950,30.0000,40.0000,30.0000,0,0,0,0,0,0,0,28.0400,1.9600,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 07:05:31,OSVS6908001949,90.0000,100.0000,90.0000,0,0,0,0,0,0,0,90.0000,0,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 06:50:24,OSVS6908001948,60.0000,100.0000,60.0000,0,0,0,0,0,0,0,60.0000,0,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 06:45:18,OSVS6908001947,130.0000,1000.0000,130.0000,0,0,0,0,0,0,0,121.5000,8.5000,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 06:44:14,OSVS6908001946,46.0000,100.0000,46.0000,0,0,0,0,0,0,0,42.9900,3.0100,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 06:43:45,OSVS6908001945,29.0000,40.0000,29.0000,0,0,0,0,0,0,0,27.1000,1.9000,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 06:43:27,OSVS6908001944,375.0000,400.0000,375.0000,0,0,0,0,0,0,0,350.4700,24.5300,0,0,0,1,-1,29,600000000000170,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 06:38:07,OSVS6908001943,92.0000,100.0000,92.0000,0,0,0,0,0,0,0,85.9800,6.0200,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 06:34:00,OSVS6908001942,32.0000,100.0000,32.0000,0,0,0,0,0,0,0,31.2100,0.7900,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 06:27:09,OSVS6908001941,242.0000,250.0000,242.0000,0,0,0,0,0,0,0,227.4800,14.5200,0,0,0,1,-1,29,600000000000007,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 06:25:15,OSVS6908001940,21.0000,21.0000,21.0000,0,0,0,0,0,0,0,19.6300,1.3700,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 06:24:26,OSVS6908001939,10.0000,50.0000,10.0000,0,0,0,0,0,0,0,9.3500,0.6500,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 06:24:11,OSVS6908001938,20.0000,20.0000,20.0000,0,0,0,0,0,0,0,18.6900,1.3100,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 06:23:26,OSVS6908001937,180.0000,200.0000,180.0000,0,0,0,0,0,0,0,180.0000,0,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 06:23:00,OSVS6908001936,87.0000,100.0000,87.0000,0,0,0,0,0,0,0,81.3100,5.6900,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 06:20:25,OSVS6908001935,338.0000,0,0,0,0,0,338.0000,0,0,0,317.0300,20.9700,0,0,0,1,-1,29,600000000000054,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 06:16:08,OSVS6908001934,64.0000,70.0000,64.0000,0,0,0,0,0,0,0,59.8100,4.1900,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 06:10:18,OSVS6908001933,100.0000,100.0000,100.0000,0,0,0,0,0,0,0,100.0000,0,0,0,0,1,-1,29,600000000000121,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 06:07:44,OSVS6908001932,166.0000,200.0000,166.0000,0,0,0,0,0,0,0,155.1400,10.8600,0,0,0,1,-1,29,600000000000080,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 06:02:01,OSVS6908001931,128.0000,500.0000,128.0000,0,0,0,0,0,0,0,120.9300,7.0700,0,0,0,1,-1,29,600000000000050,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 05:54:37,OSVS6908001930,24.0000,40.0000,24.0000,0,0,0,0,0,0,0,22.4300,1.5700,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 05:53:44,OSVS6908001929,272.0000,0,0,0,0,0,272.0000,0,0,0,257.5200,14.4800,0,0,0,1,-1,29,600000000000082,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 05:47:43,OSVS6908001928,29.0000,50.0000,29.0000,0,0,0,0,0,0,0,27.1000,1.9000,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 05:43:53,OSVS6908001927,227.0000,0,0,0,0,0,227.0000,0,0,0,213.8500,13.1500,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 05:42:03,OSVS6908001926,97.0000,0,0,0,0,0,97.0000,0,0,0,91.9600,5.0400,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 05:37:58,OSVS6908001925,52.0000,100.0000,52.0000,0,0,0,0,0,0,0,48.6000,3.4000,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 05:37:36,OSVS6908001924,25.0000,25.0000,25.0000,0,0,0,0,0,0,0,23.3600,1.6400,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 05:35:30,OSVS6908001923,71.0000,80.0000,71.0000,0,0,0,0,0,0,0,66.3600,4.6400,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 05:23:20,OSVS6908001922,133.0000,140.0000,133.0000,0,0,0,0,0,0,0,124.3000,8.7000,0,0,0,1,-1,29,600000000000003,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 05:16:49,OSVS6908001921,140.0000,140.0000,140.0000,0,0,0,0,0,0,0,133.4600,6.5400,0,0,0,1,-1,29,600000000000191,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 05:14:24,OSVS6908001920,24.0000,24.0000,24.0000,0,0,0,0,0,0,0,22.4300,1.5700,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 05:08:57,OSVS6908001919,52.0000,52.0000,52.0000,0,0,0,0,0,0,0,48.6000,3.4000,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 05:05:24,OSVS6908001918,341.0000,500.0000,341.0000,0,0,0,0,0,0,0,330.4700,10.5300,0,0,0,1,-1,29,600000000000005,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 05:04:38,OSVS6908001917,100.0000,100.0000,100.0000,0,0,0,0,0,0,0,93.4600,6.5400,0,0,0,1,-1,29,600000000000076,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 05:02:50,OSVS6908001916,81.0000,0,0,0,0,0,81.0000,0,0,0,75.7000,5.3000,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 05:00:36,OSVS6908001915,256.0000,500.0000,256.0000,0,0,0,0,0,0,0,239.2500,16.7500,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 04:59:01,OSVS6908001914,193.0000,200.0000,193.0000,0,0,0,0,0,0,0,185.6100,7.3900,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 04:52:37,OSVS6908001913,11.0000,20.0000,11.0000,0,0,0,0,0,0,0,10.2800,0.7200,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 04:51:26,OSVS6908001912,128.0000,1000.0000,128.0000,0,0,0,0,0,0,0,119.6300,8.3700,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 04:36:12,OSVS6908001911,185.0000,0,0,0,0,0,185.0000,0,0,0,172.9000,12.1000,0,0,0,1,-1,29,600000000000193,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 04:30:59,OSVS6908001910,100.0000,0,0,0,0,0,100.0000,0,0,0,100.0000,0,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 04:30:19,OSVS6908001909,72.0000,0,0,0,0,0,72.0000,0,0,0,67.2900,4.7100,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 04:28:23,OSVS6908001908,84.0000,100.0000,84.0000,0,0,0,0,0,0,0,78.5000,5.5000,0,0,0,1,-1,29,65,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,17/8/2026 04:20:47,OSVS6908001907,214.0000,0,0,0,0,0,214.0000,0,0,0,200.0000,14.0000,0,0,0,1,-1,22,600000000000045,,17/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 17:01:37,OSVS6908002219,30.0000,100.0000,30.0000,0,0,0,0,0,0,0,28.0400,1.9600,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 16:43:36,OSVS6908002218,377.0000,0,0,0,0,0,377.0000,0,0,0,352.3400,24.6600,0,0,0,1,-1,31,600000000000056,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 16:39:55,OSVS6908002217,31.0000,50.0000,31.0000,0,0,0,0,0,0,0,28.9700,2.0300,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 16:39:37,OSVS6908002216,50.0000,100.0000,50.0000,0,0,0,0,0,0,0,46.7300,3.2700,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 16:36:25,OSVS6908002215,20.0000,20.0000,20.0000,0,0,0,0,0,0,0,18.6900,1.3100,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 16:28:55,OSVS6908002214,20.0000,20.0000,20.0000,0,0,0,0,0,0,0,20.0000,0,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 16:24:53,OSVS6908002213,121.0000,201.0000,121.0000,0,0,0,0,0,0,0,118.9700,2.0300,0,0,0,1,-1,31,600000000000038,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 16:23:58,OSVS6908002212,170.0000,170.0000,170.0000,0,0,0,0,0,0,0,158.8800,11.1200,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 16:20:23,OSVS6908002211,48.0000,60.0000,48.0000,0,0,0,0,0,0,0,44.8600,3.1400,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 16:15:04,OSVS6908002210,488.0000,0,0,0,0,0,488.0000,0,0,0,456.0700,31.9300,0,0,0,1,-1,31,600000000000041,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 16:07:31,OSVS6908002209,215.0000,220.0000,215.0000,0,0,0,0,0,0,0,200.9300,14.0700,0,0,0,1,-1,31,600000000000038,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 16:01:22,OSVS6908002208,94.0000,500.0000,94.0000,0,0,0,0,0,0,0,87.8500,6.1500,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 15:59:59,OSVS6908002207,665.0000,700.0000,665.0000,0,0,0,0,0,0,0,621.5000,43.5000,0,0,0,1,-1,31,600000000000140,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 15:51:13,OSVS6908002206,40.0000,40.0000,40.0000,0,0,0,0,0,0,0,37.3800,2.6200,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 15:42:23,OSVS6908002205,26.0000,40.0000,26.0000,0,0,0,0,0,0,0,26.0000,0,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 15:13:56,OSVS6908002204,420.0000,0,0,0,0,0,420.0000,0,0,0,392.5200,27.4800,0,0,0,1,-1,31,600000000000157,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 15:07:40,OSVS6908002203,428.0000,0,0,0,0,0,428.0000,0,0,0,400.0000,28.0000,0,0,0,1,-1,31,600000000000035,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 14:42:19,OSVS6908002202,120.0000,120.0000,120.0000,0,0,0,0,0,0,0,112.1500,7.8500,0,0,0,1,-1,31,600000000000066,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 14:26:45,OSVS6908002201,78.0000,80.0000,78.0000,0,0,0,0,0,0,0,72.9000,5.1000,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 14:22:01,OSVS6908002200,979.0000,580.0000,579.0000,0,0,0,400.0000,0,0,0,918.5100,60.4900,0,0,0,1,-1,31,600000000000030,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 14:01:16,OSVS6908002199,37.0000,40.0000,37.0000,0,0,0,0,0,0,0,34.5800,2.4200,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 13:57:18,OSVS6908002198,104.0000,104.0000,104.0000,0,0,0,0,0,0,0,97.2000,6.8000,0,0,0,1,-1,31,600000000000128,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 13:41:48,OSVS6908002197,20.0000,20.0000,20.0000,0,0,0,0,0,0,0,20.0000,0,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 13:30:39,OSVS6908002196,154.0000,154.0000,154.0000,0,0,0,0,0,0,0,143.9300,10.0700,0,0,0,1,-1,31,600000000000114,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 13:27:55,OSVS6908002195,71.0000,101.0000,71.0000,0,0,0,0,0,0,0,66.3600,4.6400,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 12:46:21,OSVS6908002194,29.0000,30.0000,29.0000,0,0,0,0,0,0,0,27.1000,1.9000,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 12:40:35,OSVS6908002193,71.0000,0,0,0,0,0,71.0000,0,0,0,68.9700,2.0300,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 12:38:56,OSVS6908002192,252.0000,260.0000,252.0000,0,0,0,0,0,0,0,239.4400,12.5600,0,0,0,1,-1,31,600000000000031,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 12:26:26,OSVS6908002191,74.0000,100.0000,74.0000,0,0,0,0,0,0,0,70.4700,3.5300,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 12:07:24,OSVS6908002190,60.0000,70.0000,60.0000,0,0,0,0,0,0,0,60.0000,0,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 12:03:04,OSVS6908002189,60.0000,100.0000,60.0000,0,0,0,0,0,0,0,56.0700,3.9300,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 12:01:33,OSVS6908002188,89.0000,100.0000,89.0000,0,0,0,0,0,0,0,83.1800,5.8200,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 12:00:23,OSVS6908002187,24.0000,100.0000,24.0000,0,0,0,0,0,0,0,22.4300,1.5700,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 11:59:16,OSVS6908002186,44.0000,0,0,0,0,0,44.0000,0,0,0,41.1200,2.8800,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 11:58:22,OSVS6908002185,76.0000,0,0,0,0,0,76.0000,0,0,0,71.0300,4.9700,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 11:48:18,OSVS6908002184,20.0000,20.0000,20.0000,0,0,0,0,0,0,0,20.0000,0,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 11:47:25,OSVS6908002183,16.0000,0,0,0,0,0,16.0000,0,0,0,14.9500,1.0500,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 11:45:54,OSVS6908002182,30.0000,40.0000,30.0000,0,0,0,0,0,0,0,28.0400,1.9600,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 11:30:54,OSVS6908002181,16.0000,20.0000,16.0000,0,0,0,0,0,0,0,14.9500,1.0500,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 11:22:26,OSVS6908002180,32.0000,50.0000,32.0000,0,0,0,0,0,0,0,29.9100,2.0900,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 11:21:17,OSVS6908002179,6.0000,10.0000,6.0000,0,0,0,0,0,0,0,5.6100,0.3900,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 11:21:06,OSVS6908002178,232.0000,0,0,0,0,0,232.0000,0,0,0,216.8200,15.1800,0,0,0,1,-1,31,600000000000040,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 11:15:12,OSVS6908002177,10.0000,20.0000,10.0000,0,0,0,0,0,0,0,9.3500,0.6500,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 11:07:36,OSVS6908002176,78.0000,0,0,0,0,0,78.0000,0,0,0,72.9000,5.1000,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 11:07:10,OSVS6908002175,26.0000,50.0000,26.0000,0,0,0,0,0,0,0,24.3000,1.7000,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 11:05:25,OSVS6908002174,20.0000,20.0000,20.0000,0,0,0,0,0,0,0,20.0000,0,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
ตลาดเจ้าพรหม,6,0,เจ้าพรหม,6,18/8/2026 11:01:45,OSVS6908002173,100.0000,100.0000,100.0000,0,0,0,0,0,0,0,97.3800,2.6200,0,0,0,1,-1,31,65,,18/08/2569,บริษัท พีเค นู้ดเดิ้ล ช็อป จำกัด
